place_id,business_name,address,google_maps,industry,sub_business,instagram,tiktok,linkedin,website,facebook,email,pic_name,whatsapp_or_phone,price_range
711,Hotel Promenade,,"https://www.google.com/maps?q=-6.8967405,107.6040921",Akomodasi,Hotel,,,,,,,,,$$$
712,Hotel Salon Fora,,"https://www.google.com/maps?q=-6.8703099,107.5930342",Akomodasi,Hotel,,,,,,,,,$$$
713,Hotel Scarlet Dago,,"https://www.google.com/maps?q=-6.8852565,107.6121068",Akomodasi,Hotel,,,,,,,,,$$$
714,Hotel Sukajadi,,"https://www.google.com/maps?q=-6.8862096,107.5970895",Akomodasi,Hotel,,,,,,,,,$$$
715,Hotel Unik Bandung,,"https://www.google.com/maps?q=-6.9114999,107.6002599",Akomodasi,Hotel,,,,,,,,,$$$
716,Hypestore,,"https://www.google.com/maps?q=-6.8938834,107.6042265",Ritel,Ritel Umum,,,,,,,,,$$
717,I-Tasuki,,"https://www.google.com/maps?q=-6.8890381,107.5960491",Kuliner,Restaurant,,,,,,,,,$$
718,Ibu Haji,,"https://www.google.com/maps?q=-6.8968452,107.5918421",Kuliner,Restaurant,,,,,,,,,$$
719,Ichiban Sushi,,"https://www.google.com/maps?q=-6.8934144,107.6051952",Kuliner,Restaurant,,,,,,,,,$$
720,Iga Bakar Si Jangkung,,"https://www.google.com/maps?q=-6.8952024,107.6022782",Kuliner,Restaurant,,,,,,,,,$$
721,Iie Febrianto,,"https://www.google.com/maps?q=-6.8888306,107.6015393",Ritel,Minimarket,,,,,,,,,$
722,Ikan Bakar Cianjur,,"https://www.google.com/maps?q=-6.8752093,107.5964539",Kuliner,Restaurant,,,,,,,,,$$
723,Ikan Bakar Pak Chi Met,,"https://www.google.com/maps?q=-6.8858733,107.5962969",Kuliner,Restaurant,,,,,,,,,$$
724,Ikugo,,"https://www.google.com/maps?q=-6.8939722,107.6057199",Kuliner,Restaurant,,,,,,,,,$$
725,Ikugo Grill & Hot Pot,,"https://www.google.com/maps?q=-6.8929137,107.6055492",Kuliner,Restaurant,,,,,,,,,$$
726,Imperial Kitchen & Dimsum,,"https://www.google.com/maps?q=-6.8930389,107.6050571",Kuliner,Restaurant,,,,,,,,,$$
727,Imperium,,"https://www.google.com/maps?q=-6.9050087,107.6009357",Akomodasi,Hotel,,,,,,,,,$$$
728,Innisfree,,"https://www.google.com/maps?q=-6.8898582,107.5958235",Ritel,Ritel Umum,,,,,,,,,$$
729,Inti Laut,,"https://www.google.com/maps?q=-6.8873695,107.5816872",Kuliner,Restaurant,,,,,,,,,$$
730,Isola Resort UPI,,"https://www.google.com/maps?q=-6.8623979,107.5897381",Akomodasi,Hotel,,,,,,,,,$$$
731,Istana Boneka,,"https://www.google.com/maps?q=-6.8917426,107.6044205",Kuliner,Restaurant,,,,,,,,,$$
732,J.CO Donuts & Coffee,,"https://www.google.com/maps?q=-6.8934543,107.6059368",Kuliner,Coffee Shop,,,,,,,,,$$
733,Janji Jiwa,,"https://www.google.com/maps?q=-6.8901338,107.596364",Kuliner,Coffee Shop,,,,,,,,,$$
734,Jati,,"https://www.google.com/maps?q=-6.8741674,107.6046198",Kuliner,Coffee Shop,,,,,,,,,$$
735,Javaretro Hotel & Suite,,"https://www.google.com/maps?q=-6.8885254,107.5773756",Akomodasi,Hotel,,,,,,,,,$$$
736,Johanna Lin Salon,,"https://www.google.com/maps?q=-6.8730104,107.5954305",Ritel,Minimarket,,,,,,,,,$
737,Jokowow,,"https://www.google.com/maps?q=-6.8942169,107.6041816",Ritel,Ritel Umum,,,,,,,,,$$
738,Joliè Luxury Salon,,"https://www.google.com/maps?q=-6.8804511,107.6038209",Ritel,Minimarket,,,,,,,,,$
739,Juice For You,,"https://www.google.com/maps?q=-6.8741614,107.6045809",Kuliner,Restaurant,,,,,,,,,$$
740,Justus,,"https://www.google.com/maps?q=-6.8884196,107.5961276",Kuliner,Restaurant,,,,,,,,,$$
741,Justus Steak House,,"https://www.google.com/maps?q=-6.8893868,107.5957847",Kuliner,Restaurant,,,,,,,,,$$
742,K Town,,"https://www.google.com/maps?q=-6.8936042,107.6055955",Ritel,Ritel Umum,,,,,,,,,$$
743,KBL,,"https://www.google.com/maps?q=-6.8883084,107.6088476",Kuliner,Restaurant,,,,,,,,,$$
744,Kabobs,,"https://www.google.com/maps?q=-6.8886892,107.5957444",Kuliner,Restaurant,,,,,,,,,$$
745,Kafe Halaman,,"https://www.google.com/maps?q=-6.8852743,107.6117715",Kuliner,Coffee Shop,,,,,,,,,$$
746,Kalpa Tree,,"https://www.google.com/maps?q=-6.8662192,107.609991",Kuliner,Restaurant,,,,,,,,,$$
747,Kambing Bakar Cairo,,"https://www.google.com/maps?q=-6.8703438,107.5917527",Kuliner,Restaurant,,,,,,,,,$$
748,Kampioen Bed And Breakfast,,"https://www.google.com/maps?q=-6.9042999,107.6016617",Akomodasi,Hotel,,,,,,,,,$$$
749,Kampung Baso,,"https://www.google.com/maps?q=-6.8561749,107.5958927",Kuliner,Restaurant,,,,,,,,,$$
750,Kantin,,"https://www.google.com/maps?q=-6.8919539,107.6071981",Ritel,Minimarket,,,,,,,,,$
751,Kantin Barak,,"https://www.google.com/maps?q=-6.8917009,107.6116156",Kuliner,Restaurant,,,,,,,,,$$
752,Kantin Borju,,"https://www.google.com/maps?q=-6.8905771,107.6093626",Kuliner,Restaurant,,,,,,,,,$$
753,Kantin Favorit,,"https://www.google.com/maps?q=-6.874323,107.6045979",Kuliner,Restaurant,,,,,,,,,$$
754,Kantin GKU,,"https://www.google.com/maps?q=-6.8903481,107.6087349",Kuliner,Restaurant,,,,,,,,,$$
755,Kantin Garasi,,"https://www.google.com/maps?q=-6.8938944,107.6089033",Kuliner,Restaurant,,,,,,,,,$$
756,Kantin PKM,,"https://www.google.com/maps?q=-6.8623568,107.5934738",Kuliner,Restaurant,,,,,,,,,$$
757,Kantin Salman,,"https://www.google.com/maps?q=-6.8942667,107.610979",Kuliner,Restaurant,,,,,,,,,$$
758,Kantin Tong Tong,,"https://www.google.com/maps?q=-6.8808327,107.5819186",Kuliner,Restaurant,,,,,,,,,$$
759,Kartika Sari,,"https://www.google.com/maps?q=-6.8424121,107.4966876",Kuliner,Bakery,,,,,,,,,$
760,Kasugai Ramen,,"https://www.google.com/maps?q=-6.8902775,107.596482",Kuliner,Restaurant,,,,,,,,,$$
761,Katsunyaka,,"https://www.google.com/maps?q=-6.8933618,107.6057065",Kuliner,Restaurant,,,,,,,,,$$
762,Kedai Bibie,,"https://www.google.com/maps?q=-6.8689658,107.5939841",Kuliner,Restaurant,,,,,,,,,$$
763,Kedai Kalaman,,"https://www.google.com/maps?q=-6.9044402,107.5800838",Kuliner,Restaurant,,,,,,,,,$$
764,Kedai Pramuka,,"https://www.google.com/maps?q=-6.8729609,107.5426381",Ritel,Minimarket,,,,,,,,,$
765,Kegeprek,,"https://www.google.com/maps?q=-6.8798623,107.6121023",Kuliner,Restaurant,,,,,,,,,$$
766,Kelapa Mueda,,"https://www.google.com/maps?q=-6.892967,107.6056096",Kuliner,Coffee Shop,,,,,,,,,$$
767,Kembang Gula,,"https://www.google.com/maps?q=-6.8889122,107.5955384",Ritel,Ritel Umum,,,,,,,,,$$
768,Kembang Hotel Cihampelas Bandung,,"https://www.google.com/maps?q=-6.8990997,107.6042331",Akomodasi,Hotel,,,,,,,,,$$$
769,Kenzu,,"https://www.google.com/maps?q=-6.8942378,107.6056125",Kuliner,Restaurant,,,,,,,,,$$
770,Kimia Farma Ciumbuleuit,,"https://www.google.com/maps?q=-6.8811277,107.6038593",Kesehatan,Apotek,,,,,,,,,$$
771,Kipling,,"https://www.google.com/maps?q=-6.8883318,107.5959162",Ritel,Ritel Umum,,,,,,,,,$$
772,Klinik Bidan Indarwati,,"https://www.google.com/maps?q=-6.8626442,107.5873579",Kesehatan,Klinik,,,,,,,,,$$
773,Klinik Cimahi Sehat,,"https://www.google.com/maps?q=-6.8732366,107.538392",Kesehatan,Klinik,,,,,,,,,$$
774,Klinik Dr Nur,,"https://www.google.com/maps?q=-6.865898,107.538655",Kesehatan,Klinik,,,,,,,,,$$
775,Klinik Jasmine MQ Medika,,"https://www.google.com/maps?q=-6.8867752,107.6117787",Kesehatan,Klinik,,,,,,,,,$$
776,Klinik Kasih Bunda Cimahi,,"https://www.google.com/maps?q=-6.9017676,107.543727",Kesehatan,Klinik,,,,,,,,,$$
777,Klinik Katumbiri,,"https://www.google.com/maps?q=-6.8350399,107.5740593",Kesehatan,Klinik,,,,,,,,,$$
778,Klinik Khitanan Paramedika,,"https://www.google.com/maps?q=-6.9333909,107.5773968",Kesehatan,Klinik,,,,,,,,,$$
779,Klinik Kimia Farma,,"https://www.google.com/maps?q=-6.9072528,107.6032083",Kesehatan,Klinik,,,,,,,,,$$
780,Klinik Luhur Medika,,"https://www.google.com/maps?q=-6.8777933,107.5497647",Kesehatan,Klinik,,,,,,,,,$$
781,Klinik Pratama An Nur,,"https://www.google.com/maps?q=-6.8774641,107.5972922",Kesehatan,Klinik,,,,,,,,,$$
782,Klinik Pratama Gempol,,"https://www.google.com/maps?q=-6.9324804,107.5632006",Kesehatan,Klinik,,,,,,,,,$$
783,Klinik Utama Nur Khodijah,,"https://www.google.com/maps?q=-6.8307554,107.5743035",Kesehatan,Klinik,,,,,,,,,$$
784,Klinik Utama Oratio Fide,,"https://www.google.com/maps?q=-6.9062543,107.5990214",Kesehatan,Klinik,,,,,,,,,$$
785,Klinik Yudisman Cimahi,,"https://www.google.com/maps?q=-6.9024945,107.535148",Kesehatan,Klinik,,,,,,,,,$$
786,Kokesma,,"https://www.google.com/maps?q=-6.8882677,107.6087169",Ritel,Minimarket,,,,,,,,,$
787,Koperasi Pegawai,,"https://www.google.com/maps?q=-6.8922281,107.6105406",Ritel,Ritel Umum,,,,,,,,,$$
788,Kopi Kenangan,,"https://www.google.com/maps?q=-6.8936026,107.6051072",Kuliner,Coffee Shop,,,,,,,,,$$
789,Kopi Kursi Kayu × Hayam Lengkuas,,"https://www.google.com/maps?q=-6.8825421,107.5794318",Kuliner,Restaurant,,,,,,,,,$$
790,Kopi Lay,,"https://www.google.com/maps?q=-6.8893096,107.596132",Kuliner,Coffee Shop,,,,,,,,,$$
791,Kopi Soe,,"https://www.google.com/maps?q=-6.8895732,107.5957994",Kuliner,Coffee Shop,,,,,,,,,$$
792,Kopilatinum,,"https://www.google.com/maps?q=-6.8939469,107.6053146",Kuliner,Coffee Shop,,,,,,,,,$$
793,Kozi x Marawa,,"https://www.google.com/maps?q=-6.8821567,107.6139604",Kuliner,Coffee Shop,,,,,,,,,$$
794,Kristalia Hotel,,"https://www.google.com/maps?q=-6.9088505,107.6040083",Akomodasi,Hotel,,,,,,,,,$$$
795,Kupi Pass,,"https://www.google.com/maps?q=-6.8981169,107.5968488",Kuliner,Coffee Shop,,,,,,,,,$$
796,Kytos Hotel Bandung,,"https://www.google.com/maps?q=-6.8694282,107.593376",Akomodasi,Hotel,,,,,,,,,$$$
797,LN9 Guest House Bandung,,"https://www.google.com/maps?q=-6.8824188,107.5792946",Akomodasi,Hotel,,,,,,,,,$$$
798,Laboratorium Klinik Pramita Cimahi,,"https://www.google.com/maps?q=-6.8697412,107.5354503",Kesehatan,Klinik,,,,,,,,,$$
799,Laboratorium Klinik Prodia Cimahi,,"https://www.google.com/maps?q=-6.8752029,107.5442664",Kesehatan,Klinik,,,,,,,,,$$
800,Laundry Klin,,"https://www.google.com/maps?q=-6.8928589,107.5950668",Jasa,Laundry,,,,,,,,,$
801,Laundry Wina Lapangan Abra,,"https://www.google.com/maps?q=-6.8865033,107.5908883",Jasa,Laundry,,,,,,,,,$
802,Lenny Fora Salon,,"https://www.google.com/maps?q=-6.8966626,107.5875761",Ritel,Minimarket,,,,,,,,,$
803,Liebeskind,,"https://www.google.com/maps?q=-6.8899369,107.5956942",Ritel,Ritel Umum,,,,,,,,,$$
804,Living Plaza,,"https://www.google.com/maps?q=-6.9060235,107.5978697",Ritel,Ritel Umum,,,,,,,,,$$
805,M dreams,,"https://www.google.com/maps?q=-6.8886693,107.5959239",Ritel,Ritel Umum,,,,,,,,,$$
806,M231,,"https://www.google.com/maps?q=-6.8932433,107.6051683",Ritel,Ritel Umum,,,,,,,,,$$
807,MIXUE Ciumbuleuit,,"https://www.google.com/maps?q=-6.873965,107.6045856",Kuliner,Coffee Shop,,,,,,,,,$$
808,MOC,,"https://www.google.com/maps?q=-6.8933745,107.6055815",Ritel,Ritel Umum,,,,,,,,,$$
809,Macaron by Fachoco,,"https://www.google.com/maps?q=-6.8932626,107.6050866",Kuliner,Restaurant,,,,,,,,,$$
810,Macdonald,,"https://www.google.com/maps?q=-6.8853011,107.601412",Kuliner,Restaurant,,,,,,,,,$$
811,Maddie's Salon,,"https://www.google.com/maps?q=-6.8835806,107.597131",Ritel,Minimarket,,,,,,,,,$
812,Madu Perhutani,,"https://www.google.com/maps?q=-6.8431629,107.5975452",Kuliner,Restaurant,,,,,,,,,$$
813,Make Over,,"https://www.google.com/maps?q=-6.8888384,107.595529",Ritel,Ritel Umum,,,,,,,,,$$
814,Mandiri,,"https://www.google.com/maps?q=-6.8924483,107.6043271",Keuangan,Bank/ATM,,,,,,,,,$
815,Mangkok Ayam,,"https://www.google.com/maps?q=-6.9058303,107.5973504",Kuliner,Restaurant,,,,,,,,,$$
816,Mangkok Manis,,"https://www.google.com/maps?q=-6.8988891,107.6039252",Kuliner,Restaurant,,,,,,,,,$$
817,Marks & Spencer Food,,"https://www.google.com/maps?q=-6.8896799,107.5954047",Ritel,Minimarket,,,,,,,,,$
818,Martabak Bolu Golden Bell,,"https://www.google.com/maps?q=-6.8835605,107.5824814",Kuliner,Bakery,,,,,,,,,$
819,Martha Tilaar Salon & Day Spa,,"https://www.google.com/maps?q=-6.8805089,107.6035551",Ritel,Minimarket,,,,,,,,,$
820,Marugame Udon,,"https://www.google.com/maps?q=-6.8903841,107.5963546",Kuliner,Restaurant,,,,,,,,,$$
821,Masagi Coffee,,"https://www.google.com/maps?q=-6.8686931,107.6065385",Kuliner,Coffee Shop,,,,,,,,,$$
822,Matra Salon,,"https://www.google.com/maps?q=-6.8910878,107.5996507",Ritel,Minimarket,,,,,,,,,$
823,Maximilian,,"https://www.google.com/maps?q=-6.8933013,107.6051976",Ritel,Ritel Umum,,,,,,,,,$$
824,Mezzo,,"https://www.google.com/maps?q=-6.8896081,107.5958072",Ritel,Ritel Umum,,,,,,,,,$$
825,Mi Store,,"https://www.google.com/maps?q=-6.9152099,107.594132",Ritel,Ritel Umum,,,,,,,,,$$
826,Mie Jakarta,,"https://www.google.com/maps?q=-6.8748506,107.6043625",Kuliner,Restaurant,,,,,,,,,$$
827,Mie Setan Cijerah,,"https://www.google.com/maps?q=-6.8742007,107.5609404",Kuliner,Restaurant,,,,,,,,,$$
828,Mie Tarik King,,"https://www.google.com/maps?q=-6.9058176,107.5967395",Kuliner,Restaurant,,,,,,,,,$$
829,Mochi Mochi,,"https://www.google.com/maps?q=-6.8938151,107.6054902",Kuliner,Coffee Shop,,,,,,,,,$$
830,Mujigae,,"https://www.google.com/maps?q=-6.8937286,107.6050758",Kuliner,Restaurant,,,,,,,,,$$
831,Mutiara,,"https://www.google.com/maps?q=-6.9120915,107.5984241",Akomodasi,Hotel,,,,,,,,,$$$
832,N Cafe,,"https://www.google.com/maps?q=-6.8767124,107.5728814",Kuliner,Coffee Shop,,,,,,,,,$$
833,Nalendra,,"https://www.google.com/maps?q=-6.8853573,107.6040187",Akomodasi,Hotel,,,,,,,,,$$$
834,Nasi Goreng Calakan,,"https://www.google.com/maps?q=-6.877199,107.57791",Kuliner,Restaurant,,,,,,,,,$$
835,Nasi Goreng Magelangan,,"https://www.google.com/maps?q=-6.8823811,107.6118149",Ritel,Ritel Umum,,,,,,,,,$$
836,Nasi campur Bintang,,"https://www.google.com/maps?q=-6.9177994,107.5932634",Kuliner,Restaurant,,,,,,,,,$$
837,Naval Hotel,,"https://www.google.com/maps?q=-6.8849463,107.5969133",Akomodasi,Hotel,,,,,,,,,$$$
838,Nayla,,"https://www.google.com/maps?q=-6.895036,107.5968093",Ritel,Ritel Umum,,,,,,,,,$$
839,Niks,,"https://www.google.com/maps?q=-6.8898086,107.5955546",Ritel,Ritel Umum,,,,,,,,,$$
840,Noah's Barn,,"https://www.google.com/maps?q=-6.8868724,107.6125193",Kuliner,Restaurant,,,,,,,,,$$
841,Nobu Bank,,"https://www.google.com/maps?q=-6.9059481,107.5967194",Keuangan,Bank/ATM,,,,,,,,,$
842,Nona Rara,,"https://www.google.com/maps?q=-6.8886444,107.5955893",Ritel,Ritel Umum,,,,,,,,,$$
843,OCBC,,"https://www.google.com/maps?q=-6.8815367,107.5816177",Keuangan,Bank/ATM,,,,,,,,,$
844,OYO 1308 Darmo Residence,,"https://www.google.com/maps?q=-6.8970944,107.5880202",Akomodasi,Hotel,,,,,,,,,$$$
845,OYO 2183 Cibeureum Residence,,"https://www.google.com/maps?q=-6.9105986,107.5688325",Akomodasi,Hotel,,,,,,,,,$$$
846,OYO 617 Sukaraja Residence,,"https://www.google.com/maps?q=-6.8938651,107.5735463",Akomodasi,Hotel,,,,,,,,,$$$
847,Oishii Steak,,"https://www.google.com/maps?q=-6.9058695,107.5931889",Kuliner,Restaurant,,,,,,,,,$$
848,Old Chang Kee,,"https://www.google.com/maps?q=-6.8932959,107.6050758",Kuliner,Restaurant,,,,,,,,,$$
849,One Salon By Wawan,,"https://www.google.com/maps?q=-6.8921347,107.5998556",Ritel,Minimarket,,,,,,,,,$
850,Onitsuka Tiger,,"https://www.google.com/maps?q=-6.9153185,107.5948536",Ritel,Ritel Umum,,,,,,,,,$$
851,Otten Coffee,,"https://www.google.com/maps?q=-6.9014214,107.5976649",Kuliner,Coffee Shop,,,,,,,,,$$
852,Otten Ville Boutique Hotel,,"https://www.google.com/maps?q=-6.9028932,107.6007213",Akomodasi,Hotel,,,,,,,,,$$$
853,PUSTU PADAASIH,,"https://www.google.com/maps?q=-6.8296791,107.563835",Kesehatan,Klinik,,,,,,,,,$$
854,Pam Cell,,"https://www.google.com/maps?q=-6.8827107,107.6118078",Ritel,Ritel Umum,,,,,,,,,$$
855,Papalicious,,"https://www.google.com/maps?q=-6.8930016,107.6051965",Kuliner,Restaurant,,,,,,,,,$$
856,Paris Hilton,,"https://www.google.com/maps?q=-6.8885618,107.5957464",Ritel,Ritel Umum,,,,,,,,,$$
857,Paris Van Java,,"https://www.google.com/maps?q=-6.8890038,107.5960596",Ritel,Ritel Umum,,,,,,,,,$$
858,Paskal 219,,"https://www.google.com/maps?q=-6.8984645,107.5970953",Kuliner,Restaurant,,,,,,,,,$$
859,Payakumbuah Masakan Padang,,"https://www.google.com/maps?q=-6.8504708,107.4962348",Kuliner,Restaurant,,,,,,,,,$$
860,Pempek Pak Raden,,"https://www.google.com/maps?q=-6.8825278,107.5802874",Kuliner,Restaurant,,,,,,,,,$$
861,Pengobatan Tradisional Ny Djamilah Najmuddin,,"https://www.google.com/maps?q=-6.9234144,107.5853899",Kesehatan,Klinik,,,,,,,,,$$
862,People Pleaser,,"https://www.google.com/maps?q=-6.8740808,107.6036522",Kuliner,Coffee Shop,,,,,,,,,$$
863,Pepper Lunch,,"https://www.google.com/maps?q=-6.9058067,107.5968488",Kuliner,Restaurant,,,,,,,,,$$
864,Permata,,"https://www.google.com/maps?q=-6.9039178,107.5978256",Keuangan,Bank/ATM,,,,,,,,,$
865,Pertamini Barokah Lapangan Abra,,"https://www.google.com/maps?q=-6.8859613,107.5909396",Otomotif,SPBU,,,,,,,,,$$
866,Photo Coffee,,"https://www.google.com/maps?q=-6.8661106,107.4701029",Kuliner,Coffee Shop,,,,,,,,,$$
867,Photocopy Fortuna,,"https://www.google.com/maps?q=-6.8961784,107.5967288",Ritel,Ritel Umum,,,,,,,,,$$
868,Pizza Hut,,"https://www.google.com/maps?q=-6.8831642,107.6025761",Kuliner,Restaurant,,,,,,,,,$$
869,Poliklinik,,"https://www.google.com/maps?q=-6.8619781,107.5930256",Kesehatan,Klinik,,,,,,,,,$$
870,Pondok Sany Rosa,,"https://www.google.com/maps?q=-6.8825427,107.6026103",Akomodasi,Hotel,,,,,,,,,$$$
871,Ponty,,"https://www.google.com/maps?q=-6.8603174,107.5952227",Akomodasi,Hotel,,,,,,,,,$$$
872,Pop mart,,"https://www.google.com/maps?q=-6.9115404,107.5978162",Ritel,Minimarket,,,,,,,,,$
873,Posyandu Cidadap Girang Baru,,"https://www.google.com/maps?q=-6.8548722,107.5972925",Kesehatan,Klinik,,,,,,,,,$$
874,Posyandu RW 05,,"https://www.google.com/maps?q=-6.8258264,107.5514654",Kesehatan,Klinik,,,,,,,,,$$
875,Posyandu RW 15,,"https://www.google.com/maps?q=-6.8142434,107.5536699",Kesehatan,Klinik,,,,,,,,,$$
876,Ppang,,"https://www.google.com/maps?q=-6.8930176,107.6055184",Kuliner,Restaurant,,,,,,,,,$$
877,Pramita Lab Pajajaran,,"https://www.google.com/maps?q=-6.9066536,107.5936187",Kesehatan,Klinik,,,,,,,,,$$
878,Premier Cihampelas,,"https://www.google.com/maps?q=-6.8961585,107.6035969",Ritel,Minimarket,,,,,,,,,$
879,Pretty Pastels,,"https://www.google.com/maps?q=-6.8892393,107.5955461",Ritel,Ritel Umum,,,,,,,,,$$
880,Princess Salon,,"https://www.google.com/maps?q=-6.9259963,107.587107",Ritel,Minimarket,,,,,,,,,$
881,Promenade,,"https://www.google.com/maps?q=-6.8969681,107.6034135",Ritel,Ritel Umum,,,,,,,,,$$
882,Provence,,"https://www.google.com/maps?q=-6.8620761,107.584846",Akomodasi,Hotel,,,,,,,,,$$$
883,Pujasera,,"https://www.google.com/maps?q=-6.8735959,107.5725889",Kuliner,Restaurant,,,,,,,,,$$
884,Puma Hotel,,"https://www.google.com/maps?q=-6.8940622,107.6039465",Akomodasi,Hotel,,,,,,,,,$$$
885,Puskesmas Cibeureum,,"https://www.google.com/maps?q=-6.9005828,107.5625614",Kesehatan,Klinik,,,,,,,,,$$
886,Puskesmas Cimareme,,"https://www.google.com/maps?q=-6.8614754,107.5018535",Kesehatan,Klinik,,,,,,,,,$$
887,Puskesmas Melong Asih,,"https://www.google.com/maps?q=-6.9239086,107.563141",Kesehatan,Klinik,,,,,,,,,$$
888,Puskesmas Padasuka,,"https://www.google.com/maps?q=-6.8736153,107.5279993",Kesehatan,Klinik,,,,,,,,,$$
889,Puskesmas Pasirkaliki,,"https://www.google.com/maps?q=-6.9005782,107.5976838",Kesehatan,Klinik,,,,,,,,,$$
890,Pustu Jayagiri,,"https://www.google.com/maps?q=-6.837192,107.5989394",Kesehatan,Klinik,,,,,,,,,$$
891,Putra Kapau,,"https://www.google.com/maps?q=-6.8742754,107.6044553",Kuliner,Restaurant,,,,,,,,,$$
892,Puyo,,"https://www.google.com/maps?q=-6.8936633,107.6057263",Kuliner,Coffee Shop,,,,,,,,,$$
893,Queen Martabak,,"https://www.google.com/maps?q=-6.9004348,107.5967457",Kuliner,Restaurant,,,,,,,,,$$
894,Quicksilver,,"https://www.google.com/maps?q=-6.8888371,107.5957603",Ritel,Ritel Umum,,,,,,,,,$$
895,R'TWO Salon,,"https://www.google.com/maps?q=-6.8774347,107.6038048",Ritel,Minimarket,,,,,,,,,$
896,RAMEN HOUSE YAGAMI,,"https://www.google.com/maps?q=-6.8845352,107.6135695",Kuliner,Restaurant,,,,,,,,,$$
897,RM Ampera,,"https://www.google.com/maps?q=-6.8989615,107.6050417",Kuliner,Restaurant,,,,,,,,,$$
898,RM Daun Pisang,,"https://www.google.com/maps?q=-6.873753,107.5957989",Kuliner,Restaurant,,,,,,,,,$$
899,RM Padang Mirasari,,"https://www.google.com/maps?q=-6.8823595,107.5758245",Kuliner,Restaurant,,,,,,,,,$$
900,RM Padang Sederhana,,"https://www.google.com/maps?q=-6.8828983,107.6005782",Kuliner,Restaurant,,,,,,,,,$$
901,RM Padang Siang Malam,,"https://www.google.com/maps?q=-6.8823742,107.5762796",Kuliner,Restaurant,,,,,,,,,$$
902,RM Rajo Minang,,"https://www.google.com/maps?q=-6.8981342,107.6039091",Kuliner,Restaurant,,,,,,,,,$$
903,RM Situ Jaya,,"https://www.google.com/maps?q=-6.8796597,107.6119799",Kuliner,Restaurant,,,,,,,,,$$
904,RM. Sederhana,,"https://www.google.com/maps?q=-6.8948659,107.5890237",Kuliner,Restaurant,,,,,,,,,$$
905,Raa Cha,,"https://www.google.com/maps?q=-6.893351,107.6051095",Kuliner,Restaurant,,,,,,,,,$$
906,Raa Cha Suki & BBQ,,"https://www.google.com/maps?q=-6.8936953,107.6054004",Kuliner,Restaurant,,,,,,,,,$$
907,Raacha,,"https://www.google.com/maps?q=-6.9056577,107.5973527",Kuliner,Restaurant,,,,,,,,,$$
908,Raffel's,,"https://www.google.com/maps?q=-6.888327,107.5960888",Kuliner,Restaurant,,,,,,,,,$$
909,Raja Sunda,,"https://www.google.com/maps?q=-6.8969429,107.5907416",Kuliner,Restaurant,,,,,,,,,$$
910,Ramayana Cimahi,,"https://www.google.com/maps?q=-6.8729169,107.5431522",Ritel,Ritel Umum,,,,,,,,,$$
911,Ramen 1,,"https://www.google.com/maps?q=-6.8902802,107.5958919",Kuliner,Restaurant,,,,,,,,,$$
912,Ramen 10,,"https://www.google.com/maps?q=-6.893871,107.6054648",Kuliner,Restaurant,,,,,,,,,$$
913,RamenYa!,,"https://www.google.com/maps?q=-6.8903994,107.596187",Kuliner,Restaurant,,,,,,,,,$$
914,Ratu Farma Pharmacies,,"https://www.google.com/maps?q=-6.9161661,107.598835",Kesehatan,Apotek,,,,,,,,,$$
915,Re-Juve,,"https://www.google.com/maps?q=-6.893216,107.6050745",Kuliner,Restaurant,,,,,,,,,$$
916,Recipe,,"https://www.google.com/maps?q=-6.8895711,107.5955437",Ritel,Ritel Umum,,,,,,,,,$$
917,Red Bean,,"https://www.google.com/maps?q=-6.888838,107.5960375",Kuliner,Restaurant,,,,,,,,,$$
918,Red Dog,,"https://www.google.com/maps?q=-6.8934942,107.6052234",Kuliner,Restaurant,,,,,,,,,$$
919,Rempah Bistro,,"https://www.google.com/maps?q=-6.889791,107.5960614",Kuliner,Restaurant,,,,,,,,,$$
920,Residence,,"https://www.google.com/maps?q=-6.8932653,107.6043422",Ritel,Ritel Umum,,,,,,,,,$$
921,Resto & Coffee 1001,,"https://www.google.com/maps?q=-6.893814,107.6057222",Kuliner,Restaurant,,,,,,,,,$$
922,Restoran Sederhana Pasteur Masakan Padang,,"https://www.google.com/maps?q=-6.8948961,107.5891041",Kuliner,Restaurant,,,,,,,,,$$
923,Restoran Simpang Raya,,"https://www.google.com/maps?q=-6.8926072,107.5852302",Kuliner,Restaurant,,,,,,,,,$$
924,Reunion Grill and Resto,,"https://www.google.com/maps?q=-6.8817703,107.599353",Kuliner,Restaurant,,,,,,,,,$$
925,Rice Bowl,,"https://www.google.com/maps?q=-6.9062496,107.5976963",Kuliner,Restaurant,,,,,,,,,$$
926,Richeese Factory,,"https://www.google.com/maps?q=-6.9067786,107.5980228",Kuliner,Restaurant,,,,,,,,,$$
927,Riverstone Bistro,,"https://www.google.com/maps?q=-6.8529279,107.5900621",Kuliner,Coffee Shop,,,,,,,,,$$
928,Roempi Coffee,,"https://www.google.com/maps?q=-6.9124674,107.5987521",Kuliner,Coffee Shop,,,,,,,,,$$
929,Rooftop Coffee 1896,,"https://www.google.com/maps?q=-6.9069845,107.6039968",Kuliner,Coffee Shop,,,,,,,,,$$
930,Rossan Villa,,"https://www.google.com/maps?q=-6.8496448,107.5907805",Akomodasi,Hotel,,,,,,,,,$$$
931,Rotelli,,"https://www.google.com/maps?q=-6.8888097,107.5956676",Ritel,Ritel Umum,,,,,,,,,$$
